datasetID,institution,title,server
noaa_psl_b921_6e1f_92e8,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.2m.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_3840_f1c5_bb8c,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.hgtAbvSfc.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_8a27_6d6b_228a,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.hgtAbvSfc.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_b1a0_fd9c_bbe5,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.hgtAbvSfc.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_f409_5e55_e372,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.hl1.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_6814_f010_0aa2,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.isentropic.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_852c_f61d_1656,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.isentropic.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_bc15_bdaf_8b7b,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.isentropic.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_39e6_91b6_b0b0,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_4e37_00e2_fa1e,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_ebda_aa99_3a19,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_6507_0fa9_9166,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.sig995.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_9ab3_558d_938a,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.sig995.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_d3c5_bf60_6b94,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.sig995.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_6485_adcf_3a0b,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.tropo.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_9d30_e8b6_9b15,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.tropo.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_9daf_8d38_a6ab,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (air.tropo.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_09ac_e676_929a,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (albedo.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_0ffe_1213_98b9,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (albedo.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_da31_f427_f32d,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (albedo.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_8806_9b03_70eb,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (apcp.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_d2bb_f893_3abc,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (apcp.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_d3eb_2282_817a,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (apcp.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_867d_cb82_84cb,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cape.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_be3a_6136_d073,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cape.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_d674_e75c_3cc2,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cape.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_7c50_737f_f7d1,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cduvb.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_a77a_5fa6_c916,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cduvb.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_d4d4_7e3d_0ee2,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cduvb.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_6421_cfb0_3b1e,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cfrzr.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_929a_a3a5_c34d,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cfrzr.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_ee72_5c38_b8cb,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cfrzr.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_46e4_7981_619c,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cicep.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_7899_3db0_1497,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cicep.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_acc3_404c_99cb,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cicep.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_0d55_99e6_4774,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cin.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_6530_a491_1c0f,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cin.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_8f07_6f32_57ea,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cin.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_4932_aa3e_fd82,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cldwtr.eatm.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_5ea1_5b19_5b2a,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cldwtr.eatm.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_e646_d5fa_e37a,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cldwtr.eatm.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_079c_07c9_e681,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cnwat.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_3983_1893_cecf,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cnwat.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_7c69_ef9c_300d,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cnwat.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_1a45_1214_c82d,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cpofp.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_4ec4_3468_f89c,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cprat.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_690d_cbba_e67b,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cprat.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_d429_e5af_ed3c,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cprat.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_2424_1b59_9256,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (crain.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_9074_3b04_5771,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (crain.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_9d99_d92f_a1d4,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (crain.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_19fa_4578_e4e4,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (csdlf.sfc.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_9dfe_2716_b3d3,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (csdsf.sfc.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_1924_ce2d_8b44,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (csnow.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_740b_b7dc_8d88,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (csnow.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_87f2_97d2_dc2c,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (csnow.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_4f3b_2e51_ec40,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (csulf.ntat.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_df57_6f74_2904,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (csulf.sfc.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_e83d_305a_e5c5,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (csusf.ntat.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_3b12_91a3_f45b,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (csusf.sfc.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_12b8_2f03_1bac,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cwork.eatm.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_7149_b5d9_7c20,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cwork.eatm.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_a859_8948_62f7,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (cwork.eatm.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_2fa0_4cbb_dd71,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (dlwrf.sfc.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_acc1_e5d7_063e,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (dlwrf.sfc.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_f9af_7a3c_8933,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (dlwrf.sfc.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_06af_1fd9_f546,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (dswrf.ntat.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_5b27_69df_6a8c,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (dswrf.ntat.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_5f86_d8a3_8f67,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (dswrf.ntat.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_27fa_c5ad_1605,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (dswrf.sfc.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_dc1c_3c97_1844,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (dswrf.sfc.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_ea25_6721_6802,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (dswrf.sfc.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_6c91_c1f7_4949,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (duvb.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_9b1a_a3c3_706c,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (duvb.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_b0ac_76e5_8a03,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (duvb.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_66e2_4fac_c853,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (evbs.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_ea43_df49_31e6,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (evcw.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_42cc_425f_6302,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (fldcp.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_c94a_a2dd_2bd2,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (fricv.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_7808_1c8e_2e45,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (gflux.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
noaa_psl_b567_992e_e766,"325 Broadway R/PSL, Boulder, CO 80305","Monthly NOAA/CIRES/DOE 20th Century Reanalysis V3 (gflux.mon.mean), 1.0\u00b0, 1836-2015","https://upwell.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
